set,instance,family,scale,variant,seed,solver,runtime_ms,status,timed_out,par2_ms,structural_result,fallback_used,fallback_engine,fallback_ms,fallback_serialize_ms,fallback_solver_self_ms,fallback_overhead_ms,parse_ms,gate_ms,recovery_ms,registry_ms,flow_ms,witness_ms,conflicts,decisions,propagations,peak_rss_kb,raw_log
accepted14,005_overlapping_hall_violation_boundary_low_scale8_noise0.cnf,overlapping_hall_violation,8,boundary_low,1,lkk_none,469.67389,UNKNOWN,False,10000.0,UNKNOWN,True,none,0,0,0,0,3.228,0.175348,0.358058,454.069,0,0,-1,-1,-1,4504,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_005__005_overlapping_hall_violation_boundary_low_scale8_noise0__lkk_none__seed1.log
accepted14,005_overlapping_hall_violation_boundary_low_scale8_noise0.cnf,overlapping_hall_violation,8,boundary_low,2,kissat,168.202185,UNSATISFIABLE,False,168.202185,,,kissat,,,,,,,,,,,7581,10588,297832,1924,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_005__005_overlapping_hall_violation_boundary_low_scale8_noise0__kissat__seed2.log
accepted14,005_overlapping_hall_violation_boundary_low_scale8_noise0.cnf,overlapping_hall_violation,8,boundary_low,2,lkk_cadical,771.509203,UNSATISFIABLE,False,771.509203,UNKNOWN,True,cadical,346.947,0,346.947,0,3.06844,0.186885,0.411958,403.215,0,0,37615,41438,356107,6192,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_005__005_overlapping_hall_violation_boundary_low_scale8_noise0__lkk_cadical__seed2.log
accepted14,005_overlapping_hall_violation_boundary_low_scale8_noise0.cnf,overlapping_hall_violation,8,boundary_low,2,lkk_kissat,468.409142,UNSATISFIABLE,False,468.409142,UNKNOWN,True,kissat,129.012,3.06274,110,22.0749,2.2809,0.137224,0.322255,295.89,0,0,7581,10588,297832,4512,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_005__005_overlapping_hall_violation_boundary_low_scale8_noise0__lkk_kissat__seed2.log
accepted14,005_overlapping_hall_violation_boundary_low_scale8_noise0.cnf,overlapping_hall_violation,8,boundary_low,2,lkk_none,369.441238,UNKNOWN,False,10000.0,UNKNOWN,True,none,0,0,0,0,4.04664,0.176006,0.44153,345.686,0,0,-1,-1,-1,4492,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_005__005_overlapping_hall_violation_boundary_low_scale8_noise0__lkk_none__seed2.log
accepted14,005_overlapping_hall_violation_boundary_low_scale8_noise0.cnf,overlapping_hall_violation,8,boundary_low,2,cadical,369.292663,UNSATISFIABLE,False,369.292663,,,cadical,,,,,,,,,,,6,41438,398267,3272,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_005__005_overlapping_hall_violation_boundary_low_scale8_noise0__cadical__seed2.log
accepted14,005_overlapping_hall_violation_boundary_low_scale8_noise0.cnf,overlapping_hall_violation,8,boundary_low,3,lkk_cadical,720.285842,UNSATISFIABLE,False,720.285842,UNKNOWN,True,cadical,336.714,0,336.714,0,3.67297,0.169322,0.395471,351.037,0,0,39885,43991,385594,6680,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_005__005_overlapping_hall_violation_boundary_low_scale8_noise0__lkk_cadical__seed3.log
accepted14,005_overlapping_hall_violation_boundary_low_scale8_noise0.cnf,overlapping_hall_violation,8,boundary_low,3,lkk_kissat,468.976227,UNSATISFIABLE,False,468.976227,UNKNOWN,True,kissat,99.5502,3.03484,80,22.5851,3.00507,0.171402,0.415668,315.177,0,0,7747,10700,231604,4512,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_005__005_overlapping_hall_violation_boundary_low_scale8_noise0__lkk_kissat__seed3.log
accepted14,005_overlapping_hall_violation_boundary_low_scale8_noise0.cnf,overlapping_hall_violation,8,boundary_low,3,lkk_none,419.231592,UNKNOWN,False,10000.0,UNKNOWN,True,none,0,0,0,0,3.15453,0.174996,0.368406,357.92,0,0,-1,-1,-1,4304,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_005__005_overlapping_hall_violation_boundary_low_scale8_noise0__lkk_none__seed3.log
accepted14,005_overlapping_hall_violation_boundary_low_scale8_noise0.cnf,overlapping_hall_violation,8,boundary_low,3,cadical,418.354626,UNSATISFIABLE,False,418.354626,,,cadical,,,,,,,,,,,4,43991,427994,3564,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_005__005_overlapping_hall_violation_boundary_low_scale8_noise0__cadical__seed3.log
accepted14,005_overlapping_hall_violation_boundary_low_scale8_noise0.cnf,overlapping_hall_violation,8,boundary_low,3,kissat,116.78268,UNSATISFIABLE,False,116.78268,,,kissat,,,,,,,,,,,7747,10700,231604,1976,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_005__005_overlapping_hall_violation_boundary_low_scale8_noise0__kissat__seed3.log
accepted14,006_overlapping_hall_violation_boundary_high_scale9_noise0.cnf,overlapping_hall_violation,9,boundary_high,1,kissat,469.424247,UNSATISFIABLE,False,469.424247,,,kissat,,,,,,,,,,,20328,29315,600597,3268,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_006__006_overlapping_hall_violation_boundary_high_scale9_noise0__kissat__seed1.log
accepted14,006_overlapping_hall_violation_boundary_high_scale9_noise0.cnf,overlapping_hall_violation,9,boundary_high,1,lkk_cadical,4636.693835,UNSATISFIABLE,False,4636.693835,UNKNOWN,True,cadical,4160.9,0,4160.9,0,3.50603,0.246587,0.524678,425.661,0,0,341858,368940,3210303,10052,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_006__006_overlapping_hall_violation_boundary_high_scale9_noise0__lkk_cadical__seed1.log
accepted14,006_overlapping_hall_violation_boundary_high_scale9_noise0.cnf,overlapping_hall_violation,9,boundary_high,1,lkk_kissat,972.426006,UNSATISFIABLE,False,972.426006,UNKNOWN,True,kissat,378.154,3.11214,340,41.266,4.27967,0.311606,0.616686,515.528,0,0,20328,29315,600597,4620,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_006__006_overlapping_hall_violation_boundary_high_scale9_noise0__lkk_kissat__seed1.log
accepted14,006_overlapping_hall_violation_boundary_high_scale9_noise0.cnf,overlapping_hall_violation,9,boundary_high,1,lkk_none,469.482898,UNKNOWN,False,10000.0,UNKNOWN,True,none,0,0,0,0,2.77488,0.23853,0.518933,425.657,0,0,-1,-1,-1,4560,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_006__006_overlapping_hall_violation_boundary_high_scale9_noise0__lkk_none__seed1.log
accepted14,006_overlapping_hall_violation_boundary_high_scale9_noise0.cnf,overlapping_hall_violation,9,boundary_high,1,cadical,4533.415067,UNSATISFIABLE,False,4533.415067,,,cadical,,,,,,,,,,,102,368940,3518818,6992,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_006__006_overlapping_hall_violation_boundary_high_scale9_noise0__cadical__seed1.log
accepted14,006_overlapping_hall_violation_boundary_high_scale9_noise0.cnf,overlapping_hall_violation,9,boundary_high,2,lkk_cadical,4635.471021,UNSATISFIABLE,False,4635.471021,UNKNOWN,True,cadical,4122.74,0,4122.74,0,2.86333,0.256207,0.465539,483.014,0,0,369257,394508,3410704,10616,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_006__006_overlapping_hall_violation_boundary_high_scale9_noise0__lkk_cadical__seed2.log
accepted14,006_overlapping_hall_violation_boundary_high_scale9_noise0.cnf,overlapping_hall_violation,9,boundary_high,2,lkk_kissat,718.909219,UNSATISFIABLE,False,718.909219,UNKNOWN,True,kissat,312.823,3.6197,290,26.4425,2.40174,0.188354,0.414172,354.795,0,0,17904,27377,546537,4712,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_006__006_overlapping_hall_violation_boundary_high_scale9_noise0__lkk_kissat__seed2.log
accepted14,006_overlapping_hall_violation_boundary_high_scale9_noise0.cnf,overlapping_hall_violation,9,boundary_high,2,lkk_none,418.304917,UNKNOWN,False,10000.0,UNKNOWN,True,none,0,0,0,0,2.52482,0.215609,0.396035,394.683,0,0,-1,-1,-1,4572,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_006__006_overlapping_hall_violation_boundary_high_scale9_noise0__lkk_none__seed2.log
accepted14,006_overlapping_hall_violation_boundary_high_scale9_noise0.cnf,overlapping_hall_violation,9,boundary_high,2,cadical,4133.531957,UNSATISFIABLE,False,4133.531957,,,cadical,,,,,,,,,,,22,394508,3674003,7212,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_006__006_overlapping_hall_violation_boundary_high_scale9_noise0__cadical__seed2.log
accepted14,006_overlapping_hall_violation_boundary_high_scale9_noise0.cnf,overlapping_hall_violation,9,boundary_high,2,kissat,368.245425,UNSATISFIABLE,False,368.245425,,,kissat,,,,,,,,,,,17904,27377,546537,3012,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_006__006_overlapping_hall_violation_boundary_high_scale9_noise0__kissat__seed2.log
accepted14,006_overlapping_hall_violation_boundary_high_scale9_noise0.cnf,overlapping_hall_violation,9,boundary_high,3,lkk_kissat,770.597134,UNSATISFIABLE,False,770.597134,UNKNOWN,True,kissat,342.946,8.00353,320,30.9496,3.17141,0.265852,0.527218,376.694,0,0,20905,29125,613282,4544,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_006__006_overlapping_hall_violation_boundary_high_scale9_noise0__lkk_kissat__seed3.log
accepted14,006_overlapping_hall_violation_boundary_high_scale9_noise0.cnf,overlapping_hall_violation,9,boundary_high,3,lkk_none,470.118163,UNKNOWN,False,10000.0,UNKNOWN,True,none,0,0,0,0,4.10557,0.295877,0.551973,430.303,0,0,-1,-1,-1,4536,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_006__006_overlapping_hall_violation_boundary_high_scale9_noise0__lkk_none__seed3.log
accepted14,006_overlapping_hall_violation_boundary_high_scale9_noise0.cnf,overlapping_hall_violation,9,boundary_high,3,cadical,3429.840717,UNSATISFIABLE,False,3429.840717,,,cadical,,,,,,,,,,,22,337237,3239857,5912,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_006__006_overlapping_hall_violation_boundary_high_scale9_noise0__cadical__seed3.log
accepted14,006_overlapping_hall_violation_boundary_high_scale9_noise0.cnf,overlapping_hall_violation,9,boundary_high,3,kissat,367.557092,UNSATISFIABLE,False,367.557092,,,kissat,,,,,,,,,,,20905,29125,613282,2740,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_006__006_overlapping_hall_violation_boundary_high_scale9_noise0__kissat__seed3.log
accepted14,006_overlapping_hall_violation_boundary_high_scale9_noise0.cnf,overlapping_hall_violation,9,boundary_high,3,lkk_cadical,3831.706941,UNSATISFIABLE,False,3831.706941,UNKNOWN,True,cadical,3411.47,0,3411.47,0,2.58285,0.24159,0.459403,375.157,0,0,313426,337237,2960222,8980,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_006__006_overlapping_hall_violation_boundary_high_scale9_noise0__lkk_cadical__seed3.log
accepted14,007_capacity2_violation_boundary_low_scale5_noise0.cnf,capacity2_violation,5,boundary_low,1,lkk_cadical,268.249753,UNSATISFIABLE,False,268.249753,UNSAT,False,cadical,0,0,0,0,2.60417,0.138194,0.327182,218.079,0.013913,5.55797,-1,-1,-1,4368,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_007__007_capacity2_violation_boundary_low_scale5_noise0__lkk_cadical__seed1.log
accepted14,007_capacity2_violation_boundary_low_scale5_noise0.cnf,capacity2_violation,5,boundary_low,1,lkk_kissat,267.74463,UNSATISFIABLE,False,267.74463,UNSAT,False,kissat,0,0,0,0,2.03838,0.121167,0.309555,206.409,0.013596,4.67325,-1,-1,-1,4316,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_007__007_capacity2_violation_boundary_low_scale5_noise0__lkk_kissat__seed1.log
accepted14,007_capacity2_violation_boundary_low_scale5_noise0.cnf,capacity2_violation,5,boundary_low,1,lkk_none,268.111102,UNSATISFIABLE,False,268.111102,UNSAT,False,none,0,0,0,0,2.22238,0.143085,0.280733,230.642,0.015037,4.2215,-1,-1,-1,4328,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_007__007_capacity2_violation_boundary_low_scale5_noise0__lkk_none__seed1.log
accepted14,007_capacity2_violation_boundary_low_scale5_noise0.cnf,capacity2_violation,5,boundary_low,1,cadical,669.144708,UNSATISFIABLE,False,669.144708,,,cadical,,,,,,,,,,,68,55232,446092,4784,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_007__007_capacity2_violation_boundary_low_scale5_noise0__cadical__seed1.log
accepted14,007_capacity2_violation_boundary_low_scale5_noise0.cnf,capacity2_violation,5,boundary_low,1,kissat,268.393256,UNSATISFIABLE,False,268.393256,,,kissat,,,,,,,,,,,13246,20778,374255,2816,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_007__007_capacity2_violation_boundary_low_scale5_noise0__kissat__seed1.log
accepted14,007_capacity2_violation_boundary_low_scale5_noise0.cnf,capacity2_violation,5,boundary_low,2,lkk_kissat,268.319258,UNSATISFIABLE,False,268.319258,UNSAT,False,kissat,0,0,0,0,2.63945,0.131261,0.288246,250.317,0.016716,5.3765,-1,-1,-1,4524,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_007__007_capacity2_violation_boundary_low_scale5_noise0__lkk_kissat__seed2.log
accepted14,007_capacity2_violation_boundary_low_scale5_noise0.cnf,capacity2_violation,5,boundary_low,2,lkk_none,268.069199,UNSATISFIABLE,False,268.069199,UNSAT,False,none,0,0,0,0,2.82319,0.141091,0.30027,228.366,0.014373,5.98982,-1,-1,-1,4480,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_007__007_capacity2_violation_boundary_low_scale5_noise0__lkk_none__seed2.log
accepted14,007_capacity2_violation_boundary_low_scale5_noise0.cnf,capacity2_violation,5,boundary_low,2,cadical,920.408294,UNSATISFIABLE,False,920.408294,,,cadical,,,,,,,,,,,12,73860,591599,4740,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_007__007_capacity2_violation_boundary_low_scale5_noise0__cadical__seed2.log
accepted14,007_capacity2_violation_boundary_low_scale5_noise0.cnf,capacity2_violation,5,boundary_low,2,kissat,268.033866,UNSATISFIABLE,False,268.033866,,,kissat,,,,,,,,,,,14849,25186,427930,2824,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_007__007_capacity2_violation_boundary_low_scale5_noise0__kissat__seed2.log
accepted14,007_capacity2_violation_boundary_low_scale5_noise0.cnf,capacity2_violation,5,boundary_low,2,lkk_cadical,269.06937,UNSATISFIABLE,False,269.06937,UNSAT,False,cadical,0,0,0,0,2.4625,0.13434,0.316156,233.424,0.016766,14.1152,-1,-1,-1,4364,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_007__007_capacity2_violation_boundary_low_scale5_noise0__lkk_cadical__seed2.log
accepted14,007_capacity2_violation_boundary_low_scale5_noise0.cnf,capacity2_violation,5,boundary_low,3,lkk_none,321.284155,UNSATISFIABLE,False,321.284155,UNSAT,False,none,0,0,0,0,4.37001,0.235168,0.502368,260.055,0.018397,6.27137,-1,-1,-1,4460,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_007__007_capacity2_violation_boundary_low_scale5_noise0__lkk_none__seed3.log
accepted14,007_capacity2_violation_boundary_low_scale5_noise0.cnf,capacity2_violation,5,boundary_low,3,cadical,1974.896139,UNSATISFIABLE,False,1974.896139,,,cadical,,,,,,,,,,,16,98674,766698,7948,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_007__007_capacity2_violation_boundary_low_scale5_noise0__cadical__seed3.log
accepted14,007_capacity2_violation_boundary_low_scale5_noise0.cnf,capacity2_violation,5,boundary_low,3,kissat,267.753077,UNSATISFIABLE,False,267.753077,,,kissat,,,,,,,,,,,14074,21500,405586,2824,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_007__007_capacity2_violation_boundary_low_scale5_noise0__kissat__seed3.log
accepted14,007_capacity2_violation_boundary_low_scale5_noise0.cnf,capacity2_violation,5,boundary_low,3,lkk_cadical,267.939151,UNSATISFIABLE,False,267.939151,UNSAT,False,cadical,0,0,0,0,2.59552,0.142333,0.312465,217.448,0.012963,5.04926,-1,-1,-1,4384,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_007__007_capacity2_violation_boundary_low_scale5_noise0__lkk_cadical__seed3.log
accepted14,007_capacity2_violation_boundary_low_scale5_noise0.cnf,capacity2_violation,5,boundary_low,3,lkk_kissat,267.711316,UNSATISFIABLE,False,267.711316,UNSAT,False,kissat,0,0,0,0,2.14356,0.120699,0.267246,221.072,0.014485,4.77577,-1,-1,-1,4528,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_007__007_capacity2_violation_boundary_low_scale5_noise0__lkk_kissat__seed3.log
accepted14,008_capacity2_violation_noise100_scale5_noise100.cnf,capacity2_violation,5,noise100,1,lkk_kissat,419.822867,UNSATISFIABLE,False,419.822867,UNSAT,False,kissat,0,0,0,0,3.02125,0.355675,0.719554,349.255,0.014345,7.66201,-1,-1,-1,4576,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_008__008_capacity2_violation_noise100_scale5_noise100__lkk_kissat__seed1.log
accepted14,008_capacity2_violation_noise100_scale5_noise100.cnf,capacity2_violation,5,noise100,1,lkk_none,369.650255,UNSATISFIABLE,False,369.650255,UNSAT,False,none,0,0,0,0,4.36127,0.462274,0.886159,342.454,0.026214,7.58064,-1,-1,-1,4612,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_008__008_capacity2_violation_noise100_scale5_noise100__lkk_none__seed1.log
accepted14,008_capacity2_violation_noise100_scale5_noise100.cnf,capacity2_violation,5,noise100,1,cadical,2025.42279,UNSATISFIABLE,False,2025.42279,,,cadical,,,,,,,,,,,22,96830,740622,8560,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_008__008_capacity2_violation_noise100_scale5_noise100__cadical__seed1.log
accepted14,008_capacity2_violation_noise100_scale5_noise100.cnf,capacity2_violation,5,noise100,1,kissat,218.235718,UNSATISFIABLE,False,218.235718,,,kissat,,,,,,,,,,,9859,19705,297201,2756,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_008__008_capacity2_violation_noise100_scale5_noise100__kissat__seed1.log
accepted14,008_capacity2_violation_noise100_scale5_noise100.cnf,capacity2_violation,5,noise100,1,lkk_cadical,368.890734,UNSATISFIABLE,False,368.890734,UNSAT,False,cadical,0,0,0,0,3.46386,0.410111,0.82398,303.631,0.016143,6.84645,-1,-1,-1,4444,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_008__008_capacity2_violation_noise100_scale5_noise100__lkk_cadical__seed1.log
accepted14,008_capacity2_violation_noise100_scale5_noise100.cnf,capacity2_violation,5,noise100,2,lkk_none,368.33164,UNSATISFIABLE,False,368.33164,UNSAT,False,none,0,0,0,0,3.12505,0.388794,0.683111,313.565,0.014426,7.31707,-1,-1,-1,4720,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_008__008_capacity2_violation_noise100_scale5_noise100__lkk_none__seed2.log
accepted14,008_capacity2_violation_noise100_scale5_noise100.cnf,capacity2_violation,5,noise100,2,cadical,1421.240863,UNSATISFIABLE,False,1421.240863,,,cadical,,,,,,,,,,,6,85887,675400,6748,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_008__008_capacity2_violation_noise100_scale5_noise100__cadical__seed2.log
accepted14,008_capacity2_violation_noise100_scale5_noise100.cnf,capacity2_violation,5,noise100,2,kissat,217.406139,UNSATISFIABLE,False,217.406139,,,kissat,,,,,,,,,,,10701,20617,318583,2924,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_008__008_capacity2_violation_noise100_scale5_noise100__kissat__seed2.log
accepted14,008_capacity2_violation_noise100_scale5_noise100.cnf,capacity2_violation,5,noise100,2,lkk_cadical,318.82678,UNSATISFIABLE,False,318.82678,UNSAT,False,cadical,0,0,0,0,3.7226,0.444293,0.82893,291.796,0.013478,6.95867,-1,-1,-1,4784,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_008__008_capacity2_violation_noise100_scale5_noise100__lkk_cadical__seed2.log
accepted14,008_capacity2_violation_noise100_scale5_noise100.cnf,capacity2_violation,5,noise100,2,lkk_kissat,368.123176,UNSATISFIABLE,False,368.123176,UNSAT,False,kissat,0,0,0,0,2.71302,0.309995,0.629997,303.324,0.013304,6.42944,-1,-1,-1,4684,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_008__008_capacity2_violation_noise100_scale5_noise100__lkk_kissat__seed2.log
accepted14,008_capacity2_violation_noise100_scale5_noise100.cnf,capacity2_violation,5,noise100,3,cadical,1070.666178,UNSATISFIABLE,False,1070.666178,,,cadical,,,,,,,,,,,4,60555,468108,6812,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_008__008_capacity2_violation_noise100_scale5_noise100__cadical__seed3.log
accepted14,008_capacity2_violation_noise100_scale5_noise100.cnf,capacity2_violation,5,noise100,3,kissat,267.545875,UNSATISFIABLE,False,267.545875,,,kissat,,,,,,,,,,,12790,23122,451637,2912,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_008__008_capacity2_violation_noise100_scale5_noise100__kissat__seed3.log
accepted14,008_capacity2_violation_noise100_scale5_noise100.cnf,capacity2_violation,5,noise100,3,lkk_cadical,317.557573,UNSATISFIABLE,False,317.557573,UNSAT,False,cadical,0,0,0,0,2.35929,0.315249,0.623335,291.139,0.018822,6.99589,-1,-1,-1,4712,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_008__008_capacity2_violation_noise100_scale5_noise100__lkk_cadical__seed3.log
accepted14,008_capacity2_violation_noise100_scale5_noise100.cnf,capacity2_violation,5,noise100,3,lkk_kissat,367.773425,UNSATISFIABLE,False,367.773425,UNSAT,False,kissat,0,0,0,0,2.5399,0.35407,0.634482,305.398,0.020102,6.6232,-1,-1,-1,4496,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_008__008_capacity2_violation_noise100_scale5_noise100__lkk_kissat__seed3.log
accepted14,008_capacity2_violation_noise100_scale5_noise100.cnf,capacity2_violation,5,noise100,3,lkk_none,368.882647,UNSATISFIABLE,False,368.882647,UNSAT,False,none,0,0,0,0,3.69454,0.386455,0.74542,319.856,0.014397,6.82689,-1,-1,-1,4596,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_008__008_capacity2_violation_noise100_scale5_noise100__lkk_none__seed3.log
accepted14,009_hidden_pigeonhole_visible_noise0_scale9_noise0.cnf,hidden_pigeonhole,9,visible_noise0,1,lkk_none,66.651049,UNSATISFIABLE,False,66.651049,UNSAT,False,none,0,0,0,0,2.299,0.171799,0.939781,36.3712,0.01919,6.0558,-1,-1,-1,4608,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_009__009_hidden_pigeonhole_visible_noise0_scale9_noise0__lkk_none__seed1.log
accepted14,009_hidden_pigeonhole_visible_noise0_scale9_noise0.cnf,hidden_pigeonhole,9,visible_noise0,1,cadical,468.475466,UNSATISFIABLE,False,468.475466,,,cadical,,,,,,,,,,,2,45648,401805,3508,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_009__009_hidden_pigeonhole_visible_noise0_scale9_noise0__cadical__seed1.log
accepted14,009_hidden_pigeonhole_visible_noise0_scale9_noise0.cnf,hidden_pigeonhole,9,visible_noise0,1,kissat,117.179363,UNSATISFIABLE,False,117.179363,,,kissat,,,,,,,,,,,7539,21634,265025,2468,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_009__009_hidden_pigeonhole_visible_noise0_scale9_noise0__kissat__seed1.log
accepted14,009_hidden_pigeonhole_visible_noise0_scale9_noise0.cnf,hidden_pigeonhole,9,visible_noise0,1,lkk_cadical,67.935739,UNSATISFIABLE,False,67.935739,UNSAT,False,cadical,0,0,0,0,3.00064,0.192201,1.05439,34.5413,0.020321,7.07386,-1,-1,-1,4436,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_009__009_hidden_pigeonhole_visible_noise0_scale9_noise0__lkk_cadical__seed1.log
accepted14,009_hidden_pigeonhole_visible_noise0_scale9_noise0.cnf,hidden_pigeonhole,9,visible_noise0,1,lkk_kissat,119.06197,UNSATISFIABLE,False,119.06197,UNSAT,False,kissat,0,0,0,0,3.81306,0.292856,1.36849,44.5129,0.021543,7.68475,-1,-1,-1,4652,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_009__009_hidden_pigeonhole_visible_noise0_scale9_noise0__lkk_kissat__seed1.log
accepted14,009_hidden_pigeonhole_visible_noise0_scale9_noise0.cnf,hidden_pigeonhole,9,visible_noise0,2,cadical,569.74397,UNSATISFIABLE,False,569.74397,,,cadical,,,,,,,,,,,4,57384,506031,3380,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_009__009_hidden_pigeonhole_visible_noise0_scale9_noise0__cadical__seed2.log
accepted14,009_hidden_pigeonhole_visible_noise0_scale9_noise0.cnf,hidden_pigeonhole,9,visible_noise0,2,kissat,117.154429,UNSATISFIABLE,False,117.154429,,,kissat,,,,,,,,,,,7851,23190,271081,2468,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_009__009_hidden_pigeonhole_visible_noise0_scale9_noise0__kissat__seed2.log
accepted14,009_hidden_pigeonhole_visible_noise0_scale9_noise0.cnf,hidden_pigeonhole,9,visible_noise0,2,lkk_cadical,68.801746,UNSATISFIABLE,False,68.801746,UNSAT,False,cadical,0,0,0,0,2.50517,0.199171,1.11955,38.7237,0.02371,8.09272,-1,-1,-1,4544,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_009__009_hidden_pigeonhole_visible_noise0_scale9_noise0__lkk_cadical__seed2.log
accepted14,009_hidden_pigeonhole_visible_noise0_scale9_noise0.cnf,hidden_pigeonhole,9,visible_noise0,2,lkk_kissat,68.49248,UNSATISFIABLE,False,68.49248,UNSAT,False,kissat,0,0,0,0,2.57016,0.204094,1.12194,40.5626,0.028719,9.83835,-1,-1,-1,4648,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/accepted14_009__009_hidden_pigeonhole_visible_noise0_scale9_noise0__lkk_kissat__seed2.log
